customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0175-CUST,Male,0,No,No,38,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.56,3410.07,No
0176-CUST,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,82.54,2318.89,No
0177-CUST,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,456.1,No
0178-CUST,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,228.24,No
0179-CUST,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.09,875.7,No
0180-CUST,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.36,3458.69,No
0181-CUST,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.53,623.12,No
0182-CUST,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.08,2157.92,No
0183-CUST,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.92,1297.05,Yes
0184-CUST,Female,0,No,Yes,41,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.73,2362.39,No
0185-CUST,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),66.33,3013.17,No
0186-CUST,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),75.12,825.41,Yes
0187-CUST,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.82,1524.58,No
0188-CUST,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.11,1509.99,Yes
0189-CUST,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,831.11,No
0190-CUST,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.66,2821.84,No
0191-CUST,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.37,2245.05,Yes
0192-CUST,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.45,998.74,No
0193-CUST,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,64.76,3486.87,No
0194-CUST,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,911.3,No
0195-CUST,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,75.46,3929.05,No
0196-CUST,Female,1,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,85.05,4501.7,No
0197-CUST,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,67.41,1567.26,No
0198-CUST,Male,0,No,No,65,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,56.47,3698.56,No
0199-CUST,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,79.86,4058.61,No
0200-CUST,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.55,2542.47,Yes
0201-CUST,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),73.82,2508.03,No
0202-CUST,Female,1,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.44,762.69,Yes
0203-CUST,Male,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,716.32,No
0204-CUST,Male,0,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.72,1501.53,No
0205-CUST,Male,0,Yes,No,12,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.52,753.61,No
0206-CUST,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.51,1124.63,Yes
0207-CUST,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),83.61,1502.61,Yes
0208-CUST,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,88.59,889.94,No
0209-CUST,Female,1,No,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.04,5329.4,No
0210-CUST,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.43,512.33,No
0211-CUST,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),50.35,2571.85,No
0212-CUST,Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.82,616.88,Yes
0213-CUST,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,80.18,2412.45,Yes
0214-CUST,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,145.41,Yes
0215-CUST,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.14,235.51,Yes
0216-CUST,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),82.79,3573.68,No
0217-CUST,Male,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.94,255.67,Yes
0218-CUST,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,79.83,1260.52,No
0219-CUST,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.74,987.37,No
0220-CUST,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),51.45,2658.43,No
0221-CUST,Male,0,No,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.11,4180.52,No
0222-CUST,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),82.7,2883.68,No
0223-CUST,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.55,1072.68,No
0224-CUST,Male,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.02,3324.65,No
0225-CUST,Female,1,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,343.81,No
0226-CUST,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),71.29,2327.99,No
0227-CUST,Female,1,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,703.12,Yes
0228-CUST,Female,1,No,No,53,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),54.61,2882.57,No
0229-CUST,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.87,1062.89,Yes
0230-CUST,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),78.39,3527.96,No
0231-CUST,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.79,1633.0,Yes
0232-CUST,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,473.8,No
0233-CUST,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.4,1484.68,Yes
0234-CUST,Female,0,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,62.76,4031.29,No
0235-CUST,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,62.47,1141.11,No
0236-CUST,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.76,4257.54,No
0237-CUST,Female,0,Yes,No,48,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),84.79,4075.27,Yes
0238-CUST,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.39,242.13,No
0239-CUST,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.94,3358.83,No
0240-CUST,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,414.44,No
0241-CUST,Female,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,83.8,2501.06,Yes
0242-CUST,Male,1,No,No,45,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,80.99,3664.3,Yes
0243-CUST,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,94.13,1346.18,Yes
0244-CUST,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.74,260.6,No
0245-CUST,Female,0,No,No,49,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.24,3339.23,No
0246-CUST,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,88.25,3436.56,No
0247-CUST,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.18,261.42,Yes
0248-CUST,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),67.33,670.78,No
0249-CUST,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,87.34,2875.82,No
0250-CUST,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.47,942.93,Yes
0251-CUST,Female,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,58.32,1418.74,No
0252-CUST,Male,1,Yes,No,28,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.11,2661.95,Yes
0253-CUST,Male,0,Yes,Yes,23,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.07,1904.41,Yes
0254-CUST,Male,0,No,Yes,65,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),83.4,5419.58,No
0255-CUST,Female,1,Yes,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.76,2602.01,No
0256-CUST,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),61.81,2601.86,No
0257-CUST,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,73.1,103.54,No
0258-CUST,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.58,581.68,Yes
0259-CUST,Female,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,97.51,3806.06,Yes
0260-CUST,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,66.87,1536.17,No
0261-CUST,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,80.99,4913.09,No
0262-CUST,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.43,1752.63,Yes
0263-CUST,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.85,150.68,Yes
0264-CUST,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),78.93,1349.26,No
0265-CUST,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.31,615.6,No
0266-CUST,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.34,1505.92,No
0267-CUST,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.73,1365.08,Yes
0268-CUST,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,75.41,1158.26,Yes
0269-CUST,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.37,628.24,No
0270-CUST,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),81.13,3742.85,No
0271-CUST,Male,0,No,No,50,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),76.94,3861.25,No
0272-CUST,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.01,683.66,Yes
0273-CUST,Female,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),77.2,3059.96,No
0274-CUST,Female,1,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),62.19,1435.37,No
0275-CUST,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.81,353.49,Yes
0276-CUST,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,80.65,3526.38,No
0277-CUST,Female,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,64.15,3404.32,Yes
0278-CUST,Female,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.79,243.51,Yes
0279-CUST,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.76,3028.24,No
0280-CUST,Male,1,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.12,2661.6,Yes
0281-CUST,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,87.33,2355.04,Yes
0282-CUST,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),51.09,2178.51,Yes
0283-CUST,Male,1,No,No,27,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.45,1523.86,Yes
0284-CUST,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,64.63,1943.36,No
0285-CUST,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.93,782.75,No
0286-CUST,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.03,436.85,No
0287-CUST,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.68,3186.43,Yes
0288-CUST,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.06,169.12,No
0289-CUST,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.13,2510.26,No
0290-CUST,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.08,1040.54,Yes
0291-CUST,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),85.02,3219.56,No
0292-CUST,Female,1,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.31,1792.05,Yes
0293-CUST,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.79,348.59,Yes
0294-CUST,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.69,1754.43,No
0295-CUST,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.17,3801.6,No
0296-CUST,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),73.43,3236.74,Yes
0297-CUST,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),87.74,2748.97,No
0298-CUST,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.66,1106.93,No
0299-CUST,Female,1,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,277.92,No
0300-CUST,Female,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),62.15,992.77,No
0301-CUST,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.08,3828.39,Yes
0302-CUST,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.29, ,No
0303-CUST,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,377.06,No
0304-CUST,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),77.74,1642.78,No
0305-CUST,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.7,643.82,Yes
0306-CUST,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,77.83,2996.16,No
0307-CUST,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,290.29,No
0308-CUST,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.7,1091.24,No
0309-CUST,Male,1,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,70.4,2165.0,No
0310-CUST,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,89.31,3369.21,No
0311-CUST,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.36,996.33,No
0312-CUST,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.77,1707.79,Yes
0313-CUST,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.15,90.77,No
0314-CUST,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),54.29,1017.76,No
0315-CUST,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,353.73,No
0316-CUST,Male,0,No,No,18,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),55.19,1025.04,No
0317-CUST,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.41,245.8,No
0318-CUST,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.96,448.08,Yes
0319-CUST,Female,1,No,No,33,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.31,1986.71,No
0320-CUST,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,83.35,79.55,Yes
0321-CUST,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.12,403.69,No
0322-CUST,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.44,1063.41,Yes
0323-CUST,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.54,657.67,No
0324-CUST,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,58.73,1155.0,No
0325-CUST,Female,1,Yes,No,44,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,58.83,2578.22,No
0326-CUST,Female,1,Yes,No,27,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.41,1587.5,Yes
